ticker,status,row_count,anomaly_count,error,output_file
SMBL,saved,637,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SMBL_2021-04-24_to_2026-04-24.csv
SMBLCPSA,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SMBLCPSA_2021-04-24_to_2026-04-24.csv
SMBLCPSB,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SMBLCPSB_2021-04-24_to_2026-04-24.csv
SMCPL,saved,1018,25,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SMCPL_2021-04-24_to_2026-04-24.csv
SML,saved,762,79,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SML_2021-04-24_to_2026-04-24.csv
SMLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SMLR1_2021-04-24_to_2026-04-24.csv
SMTM,saved,281,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SMTM_2021-04-24_to_2026-04-24.csv
SNAI,saved,790,108,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SNAI_2021-04-24_to_2026-04-24.csv
SNBL,saved,1211,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SNBL_2021-04-24_to_2026-04-24.csv
SNGP,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SNGP_2021-04-24_to_2026-04-24.csv
SPCL,saved,237,19,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SPCL_2021-04-24_to_2026-04-24.csv
SPEL,saved,1226,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SPEL_2021-04-24_to_2026-04-24.csv
SPL,saved,1212,19,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SPL_2021-04-24_to_2026-04-24.csv
SPLC,saved,237,19,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SPLC_2021-04-24_to_2026-04-24.csv
SPLCTFC3,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SPLCTFC3_2021-04-24_to_2026-04-24.csv
SPWL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SPWL_2021-04-24_to_2026-04-24.csv
SRR,saved,59,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SRR_2021-04-24_to_2026-04-24.csv
SRSM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SRSM_2021-04-24_to_2026-04-24.csv
SRVI,saved,1226,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SRVI_2021-04-24_to_2026-04-24.csv
SSGC,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SSGC_2021-04-24_to_2026-04-24.csv
SSIC,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SSIC_2021-04-24_to_2026-04-24.csv
SSML,saved,1099,23,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SSML_2021-04-24_to_2026-04-24.csv
SSOM,saved,906,51,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SSOM_2021-04-24_to_2026-04-24.csv
STCL,saved,1234,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/STCL_2021-04-24_to_2026-04-24.csv
STJT,saved,887,174,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/STJT_2021-04-24_to_2026-04-24.csv
STL,saved,600,90,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/STL_2021-04-24_to_2026-04-24.csv
STML,saved,661,174,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/STML_2021-04-24_to_2026-04-24.csv
STPL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/STPL_2021-04-24_to_2026-04-24.csv
STYLERS,saved,532,53,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/STYLERS_2021-04-24_to_2026-04-24.csv
SUCM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SUCM_2021-04-24_to_2026-04-24.csv
SUHJ,saved,411,155,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SUHJ_2021-04-24_to_2026-04-24.csv
SURAJ,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SURAJ_2021-04-24_to_2026-04-24.csv
SURC,saved,761,187,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SURC_2021-04-24_to_2026-04-24.csv
SUTM,saved,963,121,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SUTM_2021-04-24_to_2026-04-24.csv
SWL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SWL_2021-04-24_to_2026-04-24.csv
SYM,saved,658,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SYM_2021-04-24_to_2026-04-24.csv
SYS,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SYS_2021-04-24_to_2026-04-24.csv
SZTM,saved,313,115,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/SZTM_2021-04-24_to_2026-04-24.csv
TAJT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TAJT_2021-04-24_to_2026-04-24.csv
TATM,saved,1020,56,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TATM_2021-04-24_to_2026-04-24.csv
TBL,saved,585,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TBL_2021-04-24_to_2026-04-24.csv
TCLTC,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TCLTC_2021-04-24_to_2026-04-24.csv
TCORP,saved,1003,24,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TCORP_2021-04-24_to_2026-04-24.csv
TCORPCPS,saved,404,106,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TCORPCPS_2021-04-24_to_2026-04-24.csv
TCORPR1,saved,16,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TCORPR1_2021-04-24_to_2026-04-24.csv
TDIL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TDIL_2021-04-24_to_2026-04-24.csv
TELE,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TELE_2021-04-24_to_2026-04-24.csv
TGL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TGL_2021-04-24_to_2026-04-24.csv
THALL,saved,1210,14,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/THALL_2021-04-24_to_2026-04-24.csv
THAS,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/THAS_2021-04-24_to_2026-04-24.csv
THCCL,saved,1226,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/THCCL_2021-04-24_to_2026-04-24.csv
TICL,saved,878,147,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TICL_2021-04-24_to_2026-04-24.csv
TOMCL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TOMCL_2021-04-24_to_2026-04-24.csv
TOWL,saved,1133,26,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TOWL_2021-04-24_to_2026-04-24.csv
TPL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TPL_2021-04-24_to_2026-04-24.csv
TPLI,saved,1110,36,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TPLI_2021-04-24_to_2026-04-24.csv
TPLL,saved,448,112,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TPLL_2021-04-24_to_2026-04-24.csv
TPLP,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TPLP_2021-04-24_to_2026-04-24.csv
TPLRF1,saved,477,13,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TPLRF1_2021-04-24_to_2026-04-24.csv
TPLT,saved,1196,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TPLT_2021-04-24_to_2026-04-24.csv
TREET,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TREET_2021-04-24_to_2026-04-24.csv
TREI,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TREI_2021-04-24_to_2026-04-24.csv
TRG,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TRG_2021-04-24_to_2026-04-24.csv
TRIBL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TRIBL_2021-04-24_to_2026-04-24.csv
TRIPF,saved,1134,48,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TRIPF_2021-04-24_to_2026-04-24.csv
TRPOL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TRPOL_2021-04-24_to_2026-04-24.csv
TRSM,saved,831,13,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TRSM_2021-04-24_to_2026-04-24.csv
TSBL,saved,572,136,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TSBL_2021-04-24_to_2026-04-24.csv
TSMF,saved,734,76,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TSMF_2021-04-24_to_2026-04-24.csv
TSML,saved,709,240,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TSML_2021-04-24_to_2026-04-24.csv
TSPL,saved,1217,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/TSPL_2021-04-24_to_2026-04-24.csv
UBDL,saved,1004,28,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UBDL_2021-04-24_to_2026-04-24.csv
UBL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UBL_2021-04-24_to_2026-04-24.csv
UBLGSFO,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UBLGSFO_2021-04-24_to_2026-04-24.csv
UBLPETF,saved,820,52,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UBLPETF_2021-04-24_to_2026-04-24.csv
UCAPM,saved,1114,9,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UCAPM_2021-04-24_to_2026-04-24.csv
UDLI,saved,445,18,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UDLI_2021-04-24_to_2026-04-24.csv
UDPL,saved,673,55,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UDPL_2021-04-24_to_2026-04-24.csv
UNIC,saved,1138,12,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UNIC_2021-04-24_to_2026-04-24.csv
UNITY,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UNITY_2021-04-24_to_2026-04-24.csv
UNITYR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UNITYR1_2021-04-24_to_2026-04-24.csv
UPFL,saved,803,23,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UPFL_2021-04-24_to_2026-04-24.csv
USMT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/USMT_2021-04-24_to_2026-04-24.csv
UVIC,saved,830,52,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/UVIC_2021-04-24_to_2026-04-24.csv
WAFI,saved,1237,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WAFI_2021-04-24_to_2026-04-24.csv
WAHN,saved,973,57,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WAHN_2021-04-24_to_2026-04-24.csv
WASL,saved,1195,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WASL_2021-04-24_to_2026-04-24.csv
WASLR,saved,11,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WASLR_2021-04-24_to_2026-04-24.csv
WAVES,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WAVES_2021-04-24_to_2026-04-24.csv
WAVESAPP,saved,1205,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WAVESAPP_2021-04-24_to_2026-04-24.csv
WAVESR1,saved,11,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WAVESR1_2021-04-24_to_2026-04-24.csv
WHALE,saved,628,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WHALE_2021-04-24_to_2026-04-24.csv
WTL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WTL_2021-04-24_to_2026-04-24.csv
WYETH,saved,213,9,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/WYETH_2021-04-24_to_2026-04-24.csv
YOUW,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/YOUW_2021-04-24_to_2026-04-24.csv
ZAHID,saved,782,83,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ZAHID_2021-04-24_to_2026-04-24.csv
ZAL,saved,288,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ZAL_2021-04-24_to_2026-04-24.csv
ZELP,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ZELP_2021-04-24_to_2026-04-24.csv
ZHCM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ZHCM_2021-04-24_to_2026-04-24.csv
ZIL,saved,831,106,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ZIL_2021-04-24_to_2026-04-24.csv
ZTL,saved,856,72,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ZTL_2021-04-24_to_2026-04-24.csv
ZUMA,saved,127,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ZUMA_2021-04-24_to_2026-04-24.csv
